11-09-2018 00:00:00, 16,025000, 86,458333, 1014,495833, 14,2000, 17,9000
12-09-2018 00:00:00, 14,666666, 78,083333, 1018,008333, 12,9000, 16,1000
13-09-2018 00:00:00, 15,100000, 73,000000, 1020,166666, 12,7000, 17,5000
14-09-2018 00:00:00, 15,420833, 79,416666, 1017,379166, 13,9000, 16,9000
15-09-2018 00:00:00, 14,241666, 78,208333, 1018,675000, 12,0000, 16,3000
16-09-2018 00:00:00, 15,612500, 78,625000, 1019,808333, 12,9000, 18,5000
17-09-2018 00:00:00, 17,291666, 88,208333, 1016,470833, 16,3000, 19,1000
18-09-2018 00:00:00, 18,062500, 81,458333, 1011,366666, 15,0000, 22,0000
19-09-2018 00:00:00, 18,120833, 85,458333, 1013,187500, 16,5000, 20,2000
20-09-2018 00:00:00, 16,883333, 90,208333, 1011,533333, 14,7000, 18,7000
21-09-2018 00:00:00, 15,795833, 77,666666, 1000,400000, 11,8000, 19,6000
22-09-2018 00:00:00, 12,762500, 73,583333, 1010,104166, 11,1000, 15,0000
23-09-2018 00:00:00, 11,479166, 72,291666, 1011,083333, 9,8000, 14,0000
24-09-2018 00:00:00, 10,525000, 64,666666, 1024,066666, 8,8000, 12,8000
25-09-2018 00:00:00, 11,183333, 71,541666, 1034,650000, 7,6000, 14,2000
26-09-2018 00:00:00, 14,200000, 87,833333, 1024,404166, 12,3000, 15,5000
27-09-2018 00:00:00, 15,183333, 90,833333, 1020,362500, 12,0000, 16,8000
28-09-2018 00:00:00, 11,225000, 68,416666, 1023,779166, 8,8000, 14,1000
29-09-2018 00:00:00, 11,554166, 75,875000, 1024,720833, 8,0000, 14,2000
30-09-2018 00:00:00, 12,904166, 78,708333, 1013,608333, 10,9000, 14,8000
01-10-2018 00:00:00, 10,116666, 77,458333, 1012,012500, 8,3000, 12,8000
02-10-2018 00:00:00, 10,133333, 80,125000, 1006,512500, 7,9000, 13,3000
03-10-2018 00:00:00, 10,716666, 73,000000, 1015,683333, 9,2000, 13,7000
04-10-2018 00:00:00, 12,558333, 90,958333, 1020,825000, 9,8000, 14,7000
05-10-2018 00:00:00, 13,795833, 93,666666, 1016,433333, 12,3000, 15,2000
06-10-2018 00:00:00, 11,625000, 92,541666, 1009,991666, 7,3000, 15,5000
07-10-2018 00:00:00, 9,916666, 75,000000, 1018,358333, 7,2000, 12,7000
08-10-2018 00:00:00, 11,954166, 81,958333, 1019,016666, 10,3000, 13,6000
09-10-2018 00:00:00, 13,183333, 89,666666, 1019,225000, 11,8000, 14,7000
10-10-2018 00:00:00, 13,554166, 84,833333, 1021,933333, 9,9000, 16,7000
11-10-2018 00:00:00, 15,641666, 75,083333, 1016,391666, 13,5000, 18,2000
12-10-2018 00:00:00, 15,195833, 82,041666, 1018,637500, 12,8000, 17,9000
13-10-2018 00:00:00, 16,354166, 82,208333, 1019,054166, 14,4000, 19,1000
14-10-2018 00:00:00, 15,304166, 78,666666, 1012,058333, 13,3000, 17,0000
15-10-2018 00:00:00, 14,675000, 81,541666, 1013,008333, 12,1000, 19,4000
16-10-2018 00:00:00, 13,608333, 94,625000, 1017,608333, 11,2000, 15,7000
17-10-2018 00:00:00, 14,379166, 94,250000, 1018,900000, 13,0000, 16,8000
